caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
ootdfashion trending charlottemyatt,Casual,Instagram,Gen Z,ootdfashion trending charlottemyatt,Food,Follow for more!,medium,kaggle_instagram,ootdfashion trending charlottemyatt,0,1,1,2
Attempting to break the school record for the longest handstand. Wish me luck!,Casual,Facebook,Millennials,#HandstandChallenge #HighSchoolAthlete,General,Share your thoughts!,medium,kaggle_sentiment,attempting break school record longest handstand wish luck,0,0,2,2
salt protein sucrose fat glucose heart temperature potassium healthy normal,Casual,Instagram,Gen Z,salt protein sucrose fat glucose heart temperature potassium healthy normal blood cell,Healthcare,Follow for more!,medium,kaggle_instagram,salt protein sucrose fat glucose heart temperature potassium healthy normal,0,1,1,2
Gastronomy Guild — Market Expansion. Duration: 45 Days,Professional,Instagram,Millennials,,Food,Learn more!,low,kaggle_ads,gastronomy guild market expansion duration 45 days,3,1,2,1
gymmotivation gym bodybuilding edit,Casual,Instagram,Gen Z,gymmotivation gym bodybuilding edit,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation gym bodybuilding edit,0,1,1,2
un diplomacy unsc veto china france india russia ruchirakamboj geopolitics,Casual,Instagram,Gen Z,un diplomacy unsc veto china france india russia ruchirakamboj geopolitics foreignpolicy explore coveringmea geostrata,Society,Follow for more!,medium,kaggle_instagram,un diplomacy unsc veto china france india russia ruchirakamboj geopolitics,0,1,1,2
Nosh Nirvana — Brand Awareness. Duration: 45 Days,Professional,Facebook,Professionals,,Food,Learn more!,low,kaggle_ads,nosh nirvana brand awareness duration 45 days,3,0,4,1
education stem research select new products,Casual,Instagram,Gen Z,education stem research select new products,Technology,Follow for more!,medium,kaggle_instagram,education stem research select new products,0,1,1,2
Excited to share that our new product line has officially launched after 18 months of hard work.,Professional,Instagram,Professionals,#ProductLaunch #Innovation #Entrepreneurship #Business #Startup,General,Read the full story at the link in bio.,medium,manual,excited share new product line officially launched 18 months hard work,3,1,4,2
"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots.",Casual,Instagram,Millennials,#Betrayal #PoisonedTrust,General,Share your thoughts!,medium,kaggle_sentiment,betrayal venomous serpent slithering garden trust poisoning roots,0,1,2,2
Gourmet Grove — Increase Sales. Duration: 45 Days,Professional,Pinterest,Gen Z,,Food,Learn more!,low,kaggle_ads,gourmet grove increase sales duration 45 days,3,2,1,1
urbandesign urbanplanning urbanrenewal urbanspaces urbanarchitects,Casual,Instagram,Gen Z,urbandesign urbanplanning urbanrenewal urbanspaces urbanarchitects,Architecture,Follow for more!,medium,kaggle_instagram,urbandesign urbanplanning urbanrenewal urbanspaces urbanarchitects,0,1,1,2
release time restore replay control accelerated restore auto focus,Casual,Instagram,Gen Z,release time restore replay control accelerated restore auto focus,Motivation,Follow for more!,medium,kaggle_instagram,release time restore replay control accelerated restore auto focus,0,1,1,2
robert borther,Casual,Instagram,Gen Z,robert borther,Cinema,Follow for more!,medium,kaggle_instagram,robert borther,0,1,1,2
humor parodia,Casual,Instagram,Gen Z,humor parodia,Knowledge,Follow for more!,medium,kaggle_instagram,humor parodia,0,1,1,2
video classic puzzle cartoontattoo cartoony cartoonartist disney mobile mobile cartoonportrait,Casual,Instagram,Gen Z,video classic puzzle cartoontattoo cartoony cartoonartist disney mobile mobile cartoonportrait digital video cartoonlover,Cinema,Follow for more!,medium,kaggle_instagram,video classic puzzle cartoontattoo cartoony cartoonartist disney mobile mobile cartoonportrait,0,1,1,2
Decor Dreams — Product Launch. Duration: 30 Days,Professional,Pinterest,Professionals,,Home,Learn more!,low,kaggle_ads,decor dreams product launch duration 30 days,3,2,4,1
leafsprings trucks hauling trains haul rails tracks truckcamper trails,Casual,Instagram,Gen Z,leafsprings trucks hauling trains haul rails tracks truckcamper trails,Travel,Follow for more!,medium,kaggle_instagram,leafsprings trucks hauling trains haul rails tracks truckcamper trails,0,1,1,2
Heal Hub — Market Expansion. Duration: 15 Days,Professional,Facebook,Professionals,,Health,Learn more!,low,kaggle_ads,heal hub market expansion duration 15 days,3,0,4,1
linedance linedancers linedanceinspo linedancegoals linedanceart linedancemoves linedanceskills,Casual,Instagram,Gen Z,linedance linedancers linedanceinspo linedancegoals linedanceart linedancemoves linedanceskills,Dance,Follow for more!,medium,kaggle_instagram,linedance linedancers linedanceinspo linedancegoals linedanceart linedancemoves linedanceskills,0,1,1,2
"Ambivalence clouding decisions, caught in the crossroads of conflicting emotions.",Casual,Twitter,Millennials,#Ambivalence #ConflictingEmotions,General,Share your thoughts!,low,kaggle_sentiment,ambivalence clouding decisions caught crossroads conflicting emotions,0,3,2,1
americanpop taylorswift billieeilish beyonce justinbieber arianagrande katyperry ladygaga selenagomez mileycyrus,Casual,Instagram,Gen Z,americanpop taylorswift billieeilish beyonce justinbieber arianagrande katyperry ladygaga selenagomez mileycyrus rihanna,Music,Follow for more!,medium,kaggle_instagram,americanpop taylorswift billieeilish beyonce justinbieber arianagrande katyperry ladygaga selenagomez mileycyrus,0,1,1,2
gymmotivation using,Casual,Instagram,Gen Z,gymmotivation using,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation using,0,1,1,2
incredibly rich complex,Casual,Instagram,Gen Z,incredibly rich complex,Architecture,Follow for more!,medium,kaggle_instagram,incredibly rich complex,0,1,1,2
mancity haaland debruyne football fyp instagood,Casual,Instagram,Gen Z,mancity haaland debruyne football fyp instagood,Sports,Follow for more!,medium,kaggle_instagram,mancity haaland debruyne football fyp instagood,0,1,1,2
Attire Artistry — Product Launch. Duration: 15 Days,Professional,Pinterest,Professionals,,Fashion,Learn more!,low,kaggle_ads,attire artistry product launch duration 15 days,3,2,4,1
physics isaacnewton newton pcb pcm physicsfun results exam thpass thexam,Casual,Instagram,Gen Z,physics isaacnewton newton pcb pcm physicsfun results exam thpass thexam schoolexam class explorepage explore exploremore foryou foryoupage trendingreels instagood instadaily insta instagram reels reelsinstagram viralreels trendingsongs kunalqumar,Education,Follow for more!,medium,kaggle_instagram,physics isaacnewton newton pcb pcm physicsfun results exam thpass thexam,0,1,1,2
african tradition jump break traditional carnival live music,Casual,Instagram,Gen Z,african tradition jump break traditional carnival live music,Dance,Follow for more!,medium,kaggle_instagram,african tradition jump break traditional carnival live music,0,1,1,2
indianweddings indianfestivals indianpartyfood indianbuffet,Casual,Instagram,Gen Z,indianweddings indianfestivals indianpartyfood indianbuffet,Food,Follow for more!,medium,kaggle_instagram,indianweddings indianfestivals indianpartyfood indianbuffet,0,1,1,2
mbbs regularly hosted medical cup finals medicalstudent sports club groups,Casual,Instagram,Gen Z,mbbs regularly hosted medical cup finals medicalstudent sports club groups explore instadaily mbbsstudent funny,Education,Follow for more!,medium,kaggle_instagram,mbbs regularly hosted medical cup finals medicalstudent sports club groups,0,1,1,2
memes daily explore women funnymeme records lol chi sigma attitude,Casual,Instagram,Gen Z,memes daily explore women funnymeme records lol chi sigma attitude music savage money girls joy status meme girls viral,Trends,Follow for more!,medium,kaggle_instagram,memes daily explore women funnymeme records lol chi sigma attitude,0,1,1,2
data technologies digital nano bathroom technology,Casual,Instagram,Gen Z,data technologies digital nano bathroom technology,Fashion,Follow for more!,medium,kaggle_instagram,data technologies digital nano bathroom technology,0,1,1,2
halloween halloweenvibes halloweengoals halloweenart halloweendecor halloweeninspo,Casual,Instagram,Gen Z,halloween halloweenvibes halloweengoals halloweenart halloweendecor halloweeninspo,Festivals,Follow for more!,medium,kaggle_instagram,halloween halloweenvibes halloweengoals halloweenart halloweendecor halloweeninspo,0,1,1,2
center interactive computer learning center software technology innovation factory,Casual,Instagram,Gen Z,center interactive computer learning center software technology innovation factory,Technology,Follow for more!,medium,kaggle_instagram,center interactive computer learning center software technology innovation factory,0,1,1,2
radha jain radha ram lakshmi dev ram ram jain,Casual,Instagram,Gen Z,radha jain radha ram lakshmi dev ram ram jain,Music,Follow for more!,medium,kaggle_instagram,radha jain radha ram lakshmi dev ram ram jain,0,1,1,2
university medical institute indianfashion,Casual,Instagram,Gen Z,university medical institute indianfashion,Education,Follow for more!,medium,kaggle_instagram,university medical institute indianfashion,0,1,1,2
NexGen Nerds — Product Launch. Duration: 15 Days,Professional,Facebook,Professionals,,Technology,Learn more!,low,kaggle_ads,nexgen nerds product launch duration 15 days,3,0,4,1
Innovate Infinity — Market Expansion. Duration: 15 Days,Professional,Pinterest,Gen Z,,Technology,Learn more!,low,kaggle_ads,innovate infinity market expansion duration 15 days,3,2,1,1
stocks sharemarket nifty share stockstowatch stockstobuy stockmarket,Casual,Instagram,Gen Z,stocks sharemarket nifty share stockstowatch stockstobuy stockmarket,Education,Follow for more!,medium,kaggle_instagram,stocks sharemarket nifty share stockstowatch stockstobuy stockmarket,0,1,1,2
Trend Tailors — Brand Awareness. Duration: 45 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,trend tailors brand awareness duration 45 days,3,2,2,1
closed,Casual,Instagram,Gen Z,closed,Wildlife,Follow for more!,medium,kaggle_instagram,closed,0,1,1,2
hear music project website,Casual,Instagram,Gen Z,hear music project website,Business,Follow for more!,medium,kaggle_instagram,hear music project website,0,1,1,2
blockchain crypto cryptocurrency bitcoin ethereum smartcontracts defi nft,Casual,Instagram,Gen Z,blockchain crypto cryptocurrency bitcoin ethereum smartcontracts defi nft,Technology,Follow for more!,medium,kaggle_instagram,blockchain crypto cryptocurrency bitcoin ethereum smartcontracts defi nft,0,1,1,2
pokemon pokemongo nostalgia retrogaming,Casual,Instagram,Gen Z,pokemon pokemongo nostalgia retrogaming,Gaming,Follow for more!,medium,kaggle_instagram,pokemon pokemongo nostalgia retrogaming,0,1,1,2
pop radio bbc bbc music tv us,Casual,Instagram,Gen Z,pop radio bbc bbc music tv us,Music,Follow for more!,medium,kaggle_instagram,pop radio bbc bbc music tv us,0,1,1,2
meme fyp exams friends story,Casual,Instagram,Gen Z,meme fyp exams friends story,Trends,Follow for more!,medium,kaggle_instagram,meme fyp exams friends story,0,1,1,2
click video sitalone shares book blog reelslove reelsinstagram like video,Casual,Instagram,Gen Z,click video sitalone shares book blog reelslove reelsinstagram like video comment bit,Trends,Follow for more!,medium,kaggle_instagram,click video sitalone shares book blog reelslove reelsinstagram like video,0,1,1,2
abkibaar paar ಮತ ಸರ bengalururural nda bjp jds,Casual,Instagram,Gen Z,abkibaar paar ಮತ ಸರ bengalururural nda bjp jds,Society,Follow for more!,medium,kaggle_instagram,abkibaar paar bengalururural nda bjp jds,0,1,1,2
Finding calmness in the midst of a busy day.,Casual,Twitter,Millennials,#Calmness #PeacefulMind,General,Share your thoughts!,low,kaggle_sentiment,finding calmness midst busy day,0,3,2,1
solarpanel government india,Casual,Instagram,Gen Z,solarpanel government india,Society,Follow for more!,medium,kaggle_instagram,solarpanel government india,0,1,1,2
Chic Couture — Market Expansion. Duration: 45 Days,Professional,Facebook,Gen Z,,Fashion,Learn more!,low,kaggle_ads,chic couture market expansion duration 45 days,3,0,1,1
Fiber Fashion — Product Launch. Duration: 60 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,fiber fashion product launch duration 60 days,3,2,2,1
americanmusic americanpop americanrock americanrap americancountry americanjazz,Casual,Instagram,Gen Z,americanmusic americanpop americanrock americanrap americancountry americanjazz,Music,Follow for more!,medium,kaggle_instagram,americanmusic americanpop americanrock americanrap americancountry americanjazz,0,1,1,2
syringeposting explorepage explore ipl cringe,Casual,Instagram,Gen Z,syringeposting explorepage explore ipl cringe,Sports,Follow for more!,medium,kaggle_instagram,syringeposting explorepage explore ipl cringe,0,1,1,2
create funny show song music share instadaily,Casual,Instagram,Gen Z,create funny show song music share instadaily,Trends,Follow for more!,medium,kaggle_instagram,create funny show song music share instadaily,0,1,1,2
Fiber Fashion — Increase Sales. Duration: 30 Days,Professional,Pinterest,Millennials,,Fashion,Learn more!,low,kaggle_ads,fiber fashion increase sales duration 30 days,3,2,2,1
"Embarking on a journey of writing a memoir, documenting a lifetime of experiences. Every story matters. #MemoirWriting #SeniorStories",Casual,Facebook,Millennials,#LifetimeExperiences #SeniorMemoir,General,Share your thoughts!,medium,kaggle_sentiment,embarking journey writing memoir documenting lifetime experiences every story matters memoirwriting seniorstories,0,0,2,2
