caption,tone,platform,audience,hashtags,topic,cta,engagement_label,source,caption_cleaned,tone_id,platform_id,audience_id,engagement_id
rozezinha,Casual,Instagram,Gen Z,rozezinha,Crafts,Follow for more!,medium,kaggle_instagram,rozezinha,0,1,1,2
rottweiler rottweilerlove rottie rottielove dogfunnyvideos dogoftheday,Casual,Instagram,Gen Z,rottweiler rottweilerlove rottie rottielove dogfunnyvideos dogoftheday,Animals,Follow for more!,medium,kaggle_instagram,rottweiler rottweilerlove rottie rottielove dogfunnyvideos dogoftheday,0,1,1,2
sunghoonenhypen sunooenhypen jakeenhypen nikienhypen heeseungenhypen jungwonenhypen jayenhypen enhypen enhypen enhypenedits,Casual,Instagram,Gen Z,sunghoonenhypen sunooenhypen jakeenhypen nikienhypen heeseungenhypen jungwonenhypen jayenhypen enhypen enhypen enhypenedits engene jay heeseung jake sunghoon sunoo niki jungwon enhypenjake enhypenheeseung enhypensunghoon enhypensunoo enhypenjungwon enhypenniki enhypenjay enha enhypenimagines enhypenimagines enhypenimagine enhypenthreads,Cinema,Follow for more!,medium,kaggle_instagram,sunghoonenhypen sunooenhypen jakeenhypen nikienhypen heeseungenhypen jungwonenhypen jayenhypen enhypen enhypen enhypenedits,0,1,1,2
resumehacks resumetips resumebuilding resumeforjobs resume bestresumetips resumeideas cvpoints cv iimresumetips,Casual,Instagram,Gen Z,resumehacks resumetips resumebuilding resumeforjobs resume bestresumetips resumeideas cvpoints cv iimresumetips iimresume,Education,Follow for more!,medium,kaggle_instagram,resumehacks resumetips resumebuilding resumeforjobs resume bestresumetips resumeideas cvpoints cv iimresumetips,0,1,1,2
selfimprovement selfworth discipline goals consistency improveyourself inspiration commitment lifegoals beyourownboss,Casual,Instagram,Gen Z,selfimprovement selfworth discipline goals consistency improveyourself inspiration commitment lifegoals beyourownboss faceyourfears bettereveryday motivation mindset makeachange lessonsforlife keytosuccess successtips viral explorepage selflove moviequotes cinemalovers filminspiration storytelling,Education,Follow for more!,medium,kaggle_instagram,selfimprovement selfworth discipline goals consistency improveyourself inspiration commitment lifegoals beyourownboss,0,1,1,2
piano pianist pianosolo pianocover,Casual,Instagram,Gen Z,piano pianist pianosolo pianocover,Music,Follow for more!,medium,kaggle_instagram,piano pianist pianosolo pianocover,0,1,1,2
confiança sddistribuidora vidro alumínio acessórios,Casual,Instagram,Gen Z,confiança sddistribuidora vidro alumínio acessórios,Business,Follow for more!,medium,kaggle_instagram,confian sddistribuidora vidro alum nio acess rios,0,1,1,2
update viralnews btvnewslive btvnews viralnews btvkannada btvnews btvdigital kannadanews,Casual,Instagram,Gen Z,update viralnews btvnewslive btvnews viralnews btvkannada btvnews btvdigital kannadanews,Society,Follow for more!,medium,kaggle_instagram,update viralnews btvnewslive btvnews viralnews btvkannada btvnews btvdigital kannadanews,0,1,1,2
meme memes ryangosling real memeskerala keralagram keralatourism funnymemes dailymemes mention,Casual,Instagram,Gen Z,meme memes ryangosling real memeskerala keralagram keralatourism funnymemes dailymemes mention insta mallumemes chunk homiememes friend dankmemes dankmemes dankmeme jayaram abdul abdulmemes zakirnaik funnymemes fun troll trollfunny mallumemes meme memes sura surameme,Comedy,Follow for more!,medium,kaggle_instagram,meme memes ryangosling real memeskerala keralagram keralatourism funnymemes dailymemes mention,0,1,1,2
reelitfeelit reelsindia reelsinsta reelslovers reelsvideos trendingreels viralreels explore explorepage explorepage,Casual,Instagram,Gen Z,reelitfeelit reelsindia reelsinsta reelslovers reelsvideos trendingreels viralreels explore explorepage explorepage,Trends,Follow for more!,medium,kaggle_instagram,reelitfeelit reelsindia reelsinsta reelslovers reelsvideos trendingreels viralreels explore explorepage explorepage,0,1,1,2
narendramodi bjp udupi chikkamagaluru bjpkarnataka rahulgandhi congress,Casual,Instagram,Gen Z,narendramodi bjp udupi chikkamagaluru bjpkarnataka rahulgandhi congress,Society,Follow for more!,medium,kaggle_instagram,narendramodi bjp udupi chikkamagaluru bjpkarnataka rahulgandhi congress,0,1,1,2
keşvet fypシ keşvetttt fyp,Casual,Instagram,Gen Z,keşvet fypシ keşvetttt fyp,Trends,Follow for more!,medium,kaggle_instagram,ke vet fyp ke vetttt fyp,0,1,1,2
creepypasta ghoststories scary scarystories scaryshorts horrorreels scaryfacts realghost paranormal folklore,Casual,Instagram,Gen Z,creepypasta ghoststories scary scarystories scaryshorts horrorreels scaryfacts realghost paranormal folklore bookstagram scarybooks horrorbooks instawriter fiction fictionwriter unsettling stories author instaauthor,Cinema,Follow for more!,medium,kaggle_instagram,creepypasta ghoststories scary scarystories scaryshorts horrorreels scaryfacts realghost paranormal folklore,0,1,1,2
gymmotivation gymlife workout fitness workouts training gymedits gymrat gymlife edit,Casual,Instagram,Gen Z,gymmotivation gymlife workout fitness workouts training gymedits gymrat gymlife edit gym mma success selfimprovement mindmatters personalgrowth successmindset mindset inspireothers goalgetter dailymotivation motivation hustlehard staypositive,Fitness,Follow for more!,medium,kaggle_instagram,gymmotivation gymlife workout fitness workouts training gymedits gymrat gymlife edit,0,1,1,2
cet exam reelsinstagram relatablememes funny trendingreels akankshaiyengar akfamjam thesuperrkid kannada,Casual,Instagram,Gen Z,cet exam reelsinstagram relatablememes funny trendingreels akankshaiyengar akfamjam thesuperrkid kannada karnataka mysuru explore,Comedy,Follow for more!,medium,kaggle_instagram,cet exam reelsinstagram relatablememes funny trendingreels akankshaiyengar akfamjam thesuperrkid kannada,0,1,1,2
trending viral fyp explore explorepage funny instagood meme memes nmit,Casual,Instagram,Gen Z,trending viral fyp explore explorepage funny instagood meme memes nmit nmitbangalore nmitian insta memepage ideathon ecell business businessideas startup startups college collegefest fest,Trends,Follow for more!,medium,kaggle_instagram,trending viral fyp explore explorepage funny instagood meme memes nmit,0,1,1,2
comedy standup standupcomedy funny mattrife improv crowdwork running,Casual,Instagram,Gen Z,comedy standup standupcomedy funny mattrife improv crowdwork running,Comedy,Follow for more!,medium,kaggle_instagram,comedy standup standupcomedy funny mattrife improv crowdwork running,0,1,1,2
engineering differentiation optimisation alevelmaths mathematics,Casual,Instagram,Gen Z,engineering differentiation optimisation alevelmaths mathematics,Education,Follow for more!,medium,kaggle_instagram,engineering differentiation optimisation alevelmaths mathematics,0,1,1,2
beachshoot colabeach colabeach goa lightingsetup sunlight photographytips darkchocolate duskyskin skintone,Casual,Instagram,Gen Z,beachshoot colabeach colabeach goa lightingsetup sunlight photographytips darkchocolate duskyskin skintone,Fashion,Follow for more!,medium,kaggle_instagram,beachshoot colabeach colabeach goa lightingsetup sunlight photographytips darkchocolate duskyskin skintone,0,1,1,2
growthmindset transformation stayhard motvation testosterone startnow explore,Casual,Instagram,Gen Z,growthmindset transformation stayhard motvation testosterone startnow explore,Fitness,Follow for more!,medium,kaggle_instagram,growthmindset transformation stayhard motvation testosterone startnow explore,0,1,1,2
loveissue love astrologer lovelife astrology lovespells lover loveastrology lovestatus blackmagic,Casual,Instagram,Gen Z,loveissue love astrologer lovelife astrology lovespells lover loveastrology lovestatus blackmagic vastutips loveshayari lovemarriage astrologerhelp astrologerlove astrologertips loveguru marriage breakup breakupquotes lostlove loveback lovedispute lovesolution loveproblems affair,Spirituality,Follow for more!,medium,kaggle_instagram,loveissue love astrologer lovelife astrology lovespells lover loveastrology lovestatus blackmagic,0,1,1,2
comedy viral video funny branding,Casual,Instagram,Gen Z,comedy viral video funny branding,Comedy,Follow for more!,medium,kaggle_instagram,comedy viral video funny branding,0,1,1,2
bestpickupline bestpickuplines pickuplineideas pickupline pickuplines pickuplines reels rizz viral getagirlsnumber,Casual,Instagram,Gen Z,bestpickupline bestpickuplines pickuplineideas pickupline pickuplines pickuplines reels rizz viral getagirlsnumber getagirlfriend askinggirlsout,Relationships,Follow for more!,medium,kaggle_instagram,bestpickupline bestpickuplines pickuplineideas pickupline pickuplines pickuplines reels rizz viral getagirlsnumber,0,1,1,2
viratkohli viratkohli karnsharma rcb rcbians rcbforever kkrvsrcb ipl cricket trendingreels,Casual,Instagram,Gen Z,viratkohli viratkohli karnsharma rcb rcbians rcbforever kkrvsrcb ipl cricket trendingreels trendingaudio instareels fyp fypage exp,Sports,Follow for more!,medium,kaggle_instagram,viratkohli viratkohli karnsharma rcb rcbians rcbforever kkrvsrcb ipl cricket trendingreels,0,1,1,2
reels reelsinstagram instagram instagood foryou fyp girl queen,Casual,Instagram,Gen Z,reels reelsinstagram instagram instagood foryou fyp girl queen,Trends,Follow for more!,medium,kaggle_instagram,reels reelsinstagram instagram instagood foryou fyp girl queen,0,1,1,2
gelnox meme steam gaming dankmemes,Casual,Instagram,Gen Z,gelnox meme steam gaming dankmemes,Gaming,Follow for more!,medium,kaggle_instagram,gelnox meme steam gaming dankmemes,0,1,1,2
